customer_id,country,lifetime_value,total_orders,first_order_date,last_order_date
C14101,United Kingdom,35893.920000000006,6,2011-01-17,2011-09-27
C17656,United Kingdom,35832.2599999999,5,2011-08-03,2011-09-27
C17979,United Kingdom,35827.049999999836,5,2011-03-25,2011-11-04
C15977,United Kingdom,35824.33999999992,2,2011-10-31,2011-11-22
C16085,United Kingdom,35815.74999999991,5,2011-01-23,2011-11-16
C15932,United Kingdom,35791.95999999999,11,2011-02-23,2011-12-05
C12424,Australia,35787.83999999997,2,2011-06-30,2011-06-30
C13476,United Kingdom,35749.23,4,2011-03-03,2011-06-14
C14898,United Kingdom,35739.62000000005,8,2010-12-03,2011-11-16
C17669,United Kingdom,35717.12,7,2011-04-04,2011-10-28
C13854,United Kingdom,35663.03999999999,29,2010-12-09,2011-12-01
C13032,United Kingdom,35657.32000000002,3,2011-09-13,2011-11-01
C13637,United Kingdom,35656.84999999979,3,2011-04-27,2011-10-18
C16495,United Kingdom,35650.42000000035,3,2011-03-08,2011-12-06
C18239,United Kingdom,35626.08000000003,5,2010-12-02,2011-05-05
C17086,United Kingdom,35549.89,6,2011-10-07,2011-12-02
C18094,United Kingdom,35515.339999999975,7,2011-02-21,2011-09-19
C15814,United Kingdom,35511.259999999995,6,2011-10-20,2011-12-06
C13176,United Kingdom,35484.48000000042,1,2011-10-24,2011-10-24
C18230,United Kingdom,35323.85999999999,10,2010-12-09,2011-11-30
C17459,United Kingdom,35321.48999999996,2,2011-10-10,2011-10-27
C14857,United Kingdom,35314.20999999995,3,2011-07-14,2011-10-11
C12640,France,35258.36999999998,3,2011-09-19,2011-11-16
C16005,United Kingdom,35235.06999999992,4,2011-03-14,2011-11-27
C16460,United Kingdom,35174.300000000214,3,2011-09-19,2011-11-11
C12913,United Kingdom,35170.33999999998,5,2010-12-06,2011-12-05
C14817,United Kingdom,35103.80999999996,2,2011-03-07,2011-05-23
C16281,United Kingdom,35055.02000000004,1,2011-09-28,2011-09-28
C15810,United Kingdom,35039.350000000035,7,2011-02-16,2011-09-22
C12407,Belgium,35038.63999999993,5,2011-03-20,2011-10-21
C17306,United Kingdom,35034.41000000001,21,2010-12-21,2011-11-29
C12577,France,35028.28999999994,4,2010-12-15,2011-11-04
C14651,United Kingdom,34986.96000000003,2,2011-05-12,2011-10-03
C13431,United Kingdom,34886.679999999935,2,2011-09-12,2011-10-03
C13577,United Kingdom,34881.999999999985,5,2011-04-12,2011-11-14
C13110,United Kingdom,34837.92999999989,8,2011-02-01,2011-11-08
C13243,United Kingdom,34804.05999999981,1,2011-05-20,2011-05-20
C14048,United Kingdom,34739.64999999993,2,2011-02-07,2011-03-07
C16470,United Kingdom,34728.13000000014,5,2010-12-16,2011-10-19
C14211,United Kingdom,34710.23,13,2011-02-17,2011-10-17
C13650,United Kingdom,34636.360000000015,7,2011-03-17,2011-11-23
C15291,United Kingdom,34548.189999999995,20,2010-12-01,2011-11-14
C15365,United Kingdom,34538.49000000003,9,2011-01-28,2011-11-14
C13715,United Kingdom,34477.92999999998,8,2010-12-02,2011-03-03
C14593,United Kingdom,34466.52999999984,3,2011-05-25,2011-11-18
C14621,United Kingdom,34394.43999999996,6,2010-12-16,2011-12-08
C17293,United Kingdom,34386.35999999997,9,2010-12-13,2011-12-01
C15341,United Kingdom,34348.84000000001,1,2011-09-20,2011-09-20
C17890,United Kingdom,34279.34000000004,2,2010-12-13,2011-01-21
C13309,United Kingdom,34188.44000000004,5,2011-02-04,2011-12-02
C13027,United Kingdom,34176.0,6,2010-12-20,2011-08-18
C17451,United Kingdom,34118.66,10,2011-08-26,2011-12-08
C15799,United Kingdom,34037.040000000125,3,2011-01-09,2011-09-25
C16383,United Kingdom,33987.47999999962,2,2011-03-16,2011-09-26
C17090,United Kingdom,33983.140000000094,8,2010-12-20,2011-12-05
C13647,United Kingdom,33938.28000000001,5,2011-04-19,2011-11-30
C13601,United Kingdom,33921.24000000008,2,2011-05-12,2011-10-25
C14664,United Kingdom,33888.69000000014,2,2011-11-06,2011-11-20
C16216,United Kingdom,33852.409999999894,1,2011-03-17,2011-03-17
C12679,France,33847.78999999984,9,2011-03-01,2011-10-18
C14443,United Kingdom,33802.52000000006,7,2010-12-02,2011-10-17
C17702,United Kingdom,33771.049999999945,6,2010-12-09,2011-11-09
C12526,Germany,33749.85999999995,3,2011-09-06,2011-12-09
C17469,United Kingdom,33616.44999999991,6,2011-05-19,2011-11-23
C16224,United Kingdom,33598.12000000001,4,2011-04-04,2011-10-13
C17379,United Kingdom,33586.78000000029,1,2011-11-28,2011-11-28
C14409,United Kingdom,33510.80999999999,7,2010-12-06,2011-09-29
C17004,United Kingdom,33484.12000000001,2,2011-09-08,2011-10-24
C16293,United Kingdom,33480.79999999997,12,2010-12-07,2011-12-01
C12928,United Kingdom,33373.240000000034,5,2010-12-15,2011-11-04
C15478,United Kingdom,33364.90000000004,2,2011-10-14,2011-10-30
C14592,United Kingdom,33347.810000000114,3,2011-10-06,2011-11-04
C15392,United Kingdom,33290.47,5,2010-12-14,2011-12-05
C14309,United Kingdom,33262.31999999994,10,2010-12-16,2011-12-01
C14776,United Kingdom,33232.73999999998,13,2011-01-31,2011-10-19
C15117,United Kingdom,33158.00999999995,6,2011-05-08,2011-11-25
C17350,United Kingdom,33134.72999999997,5,2011-10-19,2011-12-01
C17937,United Kingdom,33128.64000000003,7,2010-12-12,2011-12-01
C14163,United Kingdom,33033.54999999997,4,2011-04-14,2011-09-13
C13396,United Kingdom,32998.80999999994,4,2011-01-24,2011-11-18
C15763,United Kingdom,32969.710000000065,3,2011-09-23,2011-11-08
C15747,United Kingdom,32967.02999999987,3,2011-06-20,2011-11-27
C12528,Germany,32961.090000000026,8,2011-01-31,2011-11-30
C14923,United Kingdom,32960.400000000016,1,2011-10-20,2011-10-20
C15164,United Kingdom,32884.72999999999,3,2011-01-04,2011-10-02
C18044,United Kingdom,32877.029999999984,11,2010-12-14,2011-12-05
C16317,United Kingdom,32849.36999999999,3,2011-02-15,2011-08-12
C14465,United Kingdom,32826.47000000055,3,2011-02-10,2011-04-07
C17655,United Kingdom,32798.21999999999,8,2010-12-08,2011-11-29
C15625,United Kingdom,32789.199999999975,8,2011-04-18,2011-08-31
C12645,Germany,32756.559999999976,5,2011-01-27,2011-11-06
C16372,United Kingdom,32739.95000000094,2,2011-11-06,2011-11-06
C13808,United Kingdom,32728.019999999953,5,2011-09-04,2011-12-04
C13838,United Kingdom,32718.179999999968,4,2010-12-05,2011-12-04
C14407,United Kingdom,32700.520000000004,9,2011-03-08,2011-08-24
C17204,United Kingdom,32683.320000000036,9,2010-12-20,2011-06-23
C14210,United Kingdom,32682.300000000017,7,2010-12-03,2011-09-09
C13611,United Kingdom,32664.09999999997,4,2010-12-15,2011-09-11
C16918,United Kingdom,32590.470000000023,7,2011-01-26,2011-10-21
C13225,United Kingdom,32585.88,8,2010-12-13,2011-12-06
C13341,United Kingdom,32585.70000000014,1,2011-03-24,2011-03-24
C17397,United Kingdom,32529.110000000073,2,2011-11-17,2011-11-17
C15891,United Kingdom,32520.240000000507,1,2011-04-27,2011-04-27
C16249,United Kingdom,32466.080000000056,5,2011-04-14,2011-10-18
C12843,United Kingdom,32459.679999999946,9,2011-03-20,2011-10-05
C13983,United Kingdom,32452.269999999986,13,2010-12-08,2011-11-10
C15573,United Kingdom,32443.199999999946,2,2011-09-15,2011-11-08
C14130,United Kingdom,32418.620000000097,1,2011-01-24,2011-01-24
C17387,United Kingdom,32313.66000000004,2,2011-11-06,2011-11-20
C17754,United Kingdom,32275.339999999975,6,2011-03-24,2011-12-09
C13356,United Kingdom,32266.079999999984,1,2011-09-20,2011-09-20
C12713,Germany,32244.900000000045,1,2011-12-09,2011-12-09
C15332,Lithuania,32208.5000000001,4,2010-12-05,2010-12-08
C16455,United Kingdom,32184.27999999997,7,2010-12-03,2011-10-07
C16992,United Kingdom,32166.920000000002,6,2011-02-02,2011-11-29
C17323,United Kingdom,32119.939999999937,9,2011-02-20,2011-11-24
C12947,United Kingdom,32109.36999999998,11,2010-12-01,2011-07-19
C17027,United Kingdom,32046.139999999927,7,2011-01-26,2011-09-22
C17819,United Kingdom,32028.76000000001,8,2010-12-03,2011-09-29
C15948,United Kingdom,31989.600000000046,2,2011-10-27,2011-12-01
C12423,Belgium,31928.089999999953,9,2010-12-21,2011-12-09
C16066,United Kingdom,31911.910000000025,5,2011-08-07,2011-11-23
C14140,United Kingdom,31870.15999999996,3,2011-11-08,2011-12-06
C15214,United Kingdom,31837.11000000007,8,2011-04-11,2011-12-08
C14364,United Kingdom,31836.949999999993,8,2011-05-12,2011-08-23
C16503,United Kingdom,31830.17999999998,5,2010-12-14,2011-08-25
C15645,United Kingdom,31824.52000000015,1,2011-11-21,2011-11-21
C17097,Spain,31721.449999999884,9,2010-12-09,2011-12-07
C13363,United Kingdom,31711.259999999987,2,2011-10-27,2011-11-22
C17188,United Kingdom,31697.210000000003,9,2010-12-12,2011-11-28
C15106,United Kingdom,31629.390000000058,7,2011-03-15,2011-11-22
C16469,United Kingdom,31608.979999999938,4,2011-04-07,2011-11-16
C14209,United Kingdom,31586.039999999997,7,2011-01-11,2011-11-29
C12868,United Kingdom,31582.900000000132,6,2010-12-01,2011-06-07
C14019,United Kingdom,31543.949999999986,4,2011-07-24,2011-10-24
C15140,United Kingdom,31456.019999999993,8,2011-03-20,2011-10-18
C15074,United Kingdom,31452.539999999935,1,2011-08-26,2011-08-26
C14670,United Kingdom,31407.980000000203,2,2011-03-04,2011-03-04
C15877,United Kingdom,31321.73999999987,3,2011-11-22,2011-12-08
C12890,United Kingdom,31198.540000000612,1,2011-11-15,2011-11-15
C17921,United Kingdom,31182.99000000002,4,2011-03-18,2011-10-06
C14540,United Kingdom,31157.35,3,2011-02-03,2011-11-30
C16912,United Kingdom,31132.999999999985,14,2011-01-20,2011-11-16
C15129,United Kingdom,31122.929999999993,11,2011-02-21,2011-10-20
C17516,United Kingdom,31099.470000000194,5,2011-02-27,2011-11-24
C17405,United Kingdom,31036.340000000422,5,2011-07-12,2011-12-08
C13486,United Kingdom,31025.65000000004,3,2011-07-07,2011-09-22
C12857,United Kingdom,30911.999999999975,2,2011-02-10,2011-05-13
C17924,United Kingdom,30888.49999999998,13,2010-12-01,2011-12-08
C15241,United Kingdom,30880.030000000006,9,2011-03-01,2011-10-04
C12877,United Kingdom,30856.790000000117,12,2010-12-16,2011-12-06
C12572,Germany,30851.56000000009,3,2011-10-19,2011-12-01
C16374,United Kingdom,30825.42000000045,2,2011-03-22,2011-10-04
C14514,United Kingdom,30734.84000000008,3,2011-01-12,2011-10-09
C13627,United Kingdom,30664.330000000013,7,2010-12-17,2011-10-11
C16595,United Kingdom,30613.599999999897,1,2011-10-09,2011-10-09
C13590,United Kingdom,30595.139999999996,7,2011-02-09,2011-11-28
C15187,United Kingdom,30591.379999999997,18,2011-05-11,2011-12-08
C18143,United Kingdom,30564.579999999973,2,2011-07-21,2011-08-15
C12849,United Kingdom,30557.84999999988,2,2011-03-16,2011-11-08
C15608,United Kingdom,30541.27999999999,4,2011-08-11,2011-11-11
C17180,United Kingdom,30505.80999999999,6,2011-01-27,2011-10-14
C12646,USA,30481.43999999998,2,2011-10-21,2011-12-05
C14239,United Kingdom,30480.399999999983,13,2011-01-27,2011-10-27
C17812,United Kingdom,30413.12,4,2010-12-06,2011-11-27
C18179,United Kingdom,30410.75999999998,6,2011-01-07,2011-11-30
C12453,Austria,30404.869999999988,1,2011-07-28,2011-07-28
C14758,United Kingdom,30374.309999999983,4,2011-03-25,2011-07-18
C15373,United Kingdom,30318.900000000016,13,2010-12-03,2011-12-01
C15511,United Kingdom,30279.429999999942,5,2011-09-15,2011-11-28
C17158,United Kingdom,30247.149999999987,3,2010-12-14,2011-11-07
C16536,United Kingdom,30183.399999999947,2,2011-08-21,2011-08-24
C16907,United Kingdom,30175.729999999865,5,2010-12-09,2011-11-10
C17105,United Kingdom,30148.95999999992,2,2011-02-06,2011-07-03
C12784,Portugal,30124.359999999964,2,2011-11-24,2011-11-30
C15136,United Kingdom,30073.250000000007,5,2011-09-04,2011-12-07
C14748,United Kingdom,30031.670000000027,6,2010-12-06,2011-11-10
C15898,United Kingdom,30018.89000000011,6,2010-12-06,2011-12-08
C17936,United Kingdom,30017.680000001226,1,2011-12-04,2011-12-04
C17919,United Kingdom,29992.91999999999,1,2011-09-12,2011-09-12
C14224,United Kingdom,29873.719999999958,4,2011-01-23,2011-08-21
C17505,United Kingdom,29791.839999999967,2,2011-05-18,2011-07-01
C16979,United Kingdom,29749.889999999934,8,2011-02-15,2011-12-06
C12704,Finland,29736.220000000005,10,2011-06-23,2011-12-02
C15068,United Kingdom,29729.44000000027,2,2011-03-28,2011-10-24
C16809,United Kingdom,29653.110000000088,6,2011-03-22,2011-11-16
C17396,United Kingdom,29641.80000000001,8,2010-12-03,2011-10-31
C17244,United Kingdom,29601.900000000118,1,2011-10-17,2011-10-17
C17883,United Kingdom,29582.440000000104,4,2011-04-07,2011-12-06
C12393,Australia,29523.20000000002,4,2011-01-11,2011-09-28
C16776,United Kingdom,29509.27999999959,1,2011-10-10,2011-10-10
C14312,United Kingdom,29504.430000000033,6,2011-01-06,2011-10-24
C15854,United Kingdom,29445.48000000005,12,2010-12-13,2011-12-05
C17252,United Kingdom,29420.46000000041,2,2011-06-06,2011-08-15
C17197,United Kingdom,29377.289999999968,1,2011-11-10,2011-11-10
C16463,United Kingdom,29369.76999999999,7,2011-05-19,2011-11-18
C12569,Germany,29344.3,35,2011-04-01,2011-12-07
C13370,United Kingdom,29272.18000000015,2,2010-12-03,2010-12-08
C16898,United Kingdom,29261.959999999675,4,2010-12-06,2011-11-13
C17109,United Kingdom,29256.170000000107,8,2011-04-21,2011-11-10
C17360,United Kingdom,29155.320000000447,3,2011-06-08,2011-11-22
C13308,United Kingdom,29126.44000000002,4,2011-05-20,2011-11-17
C15108,European Community,29123.049999999985,5,2011-04-26,2011-07-21
C17320,United Kingdom,29121.920000000042,3,2010-12-06,2011-08-31
C14297,United Kingdom,29102.05999999998,6,2011-03-10,2011-11-22
C17425,United Kingdom,29006.939999999933,2,2011-10-10,2011-11-20
C12717,Greece,28961.699999999993,3,2011-04-08,2011-07-11
C14001,United Kingdom,28826.009999999962,4,2010-12-01,2011-10-25
C17594,United Kingdom,28824.479999999887,2,2011-03-30,2011-09-15
C17894,United Kingdom,28804.329999999954,8,2010-12-08,2011-09-29
C13375,United Kingdom,28804.299999999977,2,2011-09-12,2011-09-19
C13192,United Kingdom,28751.160000000047,2,2011-05-18,2011-09-05
C15671,United Kingdom,28709.00999999998,10,2011-03-14,2011-11-21
C16639,United Kingdom,28707.039999999917,4,2011-04-18,2011-11-14
C12584,Italy,28691.869999999988,18,2011-03-04,2011-12-06
C18104,United Kingdom,28676.31999999997,1,2011-11-02,2011-11-02
C12936,United Kingdom,28634.57999999998,5,2011-09-22,2011-11-22
C14920,United Kingdom,28616.64000000006,2,2011-05-11,2011-05-11
C12483,Sweden,28614.54999999998,13,2011-01-04,2011-11-22
C13934,United Kingdom,28585.09999999985,1,2011-03-21,2011-03-21
C14954,United Kingdom,28574.450000000288,1,2011-11-27,2011-11-27
C14859,United Kingdom,28557.939999999973,5,2011-05-19,2011-11-27
C16491,United Kingdom,28528.49999999996,1,2011-10-24,2011-10-24
C17522,United Kingdom,28525.300000000094,5,2011-05-05,2011-12-08
C16040,United Kingdom,28493.48999999999,3,2011-03-16,2011-10-05
C14440,United Kingdom,28444.55000000001,5,2010-12-09,2011-12-01
C17162,United Kingdom,28434.220000000092,11,2011-02-07,2011-11-11
C17058,United Kingdom,28395.349999999937,3,2011-04-14,2011-09-19
C14216,United Kingdom,28380.929999999986,4,2011-11-02,2011-12-06
C12500,Germany,28314.080000000005,13,2011-01-10,2011-11-16
C14541,United Kingdom,28297.19999999996,8,2011-01-24,2011-10-12
C16869,United Kingdom,28280.249999999985,5,2011-06-17,2011-11-17
C18161,United Kingdom,28275.590000000004,6,2011-01-24,2011-11-29
C13221,United Kingdom,28262.34999999999,2,2010-12-15,2011-04-13
C17961,United Kingdom,28259.330000000013,39,2010-12-02,2011-11-18
C13280,United Kingdom,28252.859999999957,3,2011-01-06,2011-08-09
C15472,United Kingdom,28238.56000000021,1,2011-08-18,2011-08-18
C15813,United Kingdom,28214.710000000043,2,2011-04-14,2011-05-16
C16899,United Kingdom,28209.109999999895,6,2010-12-14,2011-12-02
C14577,United Kingdom,28121.789999999906,4,2010-12-12,2011-11-27
C14756,United Kingdom,28080.47999999997,1,2011-11-24,2011-11-24
C14267,United Kingdom,28075.450000000004,7,2011-03-24,2011-07-12
C16718,United Kingdom,28068.75,1,2010-12-05,2010-12-05
C14222,United Kingdom,28009.970000000078,1,2011-06-15,2011-06-15
C15322,United Kingdom,28009.59000000013,2,2011-09-15,2011-10-06
C12425,Portugal,27979.199999999848,1,2011-09-22,2011-09-22
C12463,Belgium,27956.040000000008,7,2011-04-12,2011-10-24
C18219,United Kingdom,27947.380000000005,11,2010-12-06,2011-12-07
C16842,United Kingdom,27908.509999999966,4,2011-02-10,2011-10-06
C12822,United Kingdom,27855.219999999947,3,2011-09-13,2011-09-30
C13558,United Kingdom,27852.449999999873,4,2011-10-02,2011-12-04
C18043,United Kingdom,27722.31000000014,3,2010-12-08,2011-11-15
C13831,United Kingdom,27702.870000000177,6,2010-12-05,2011-11-23
C16688,United Kingdom,27675.54000000015,4,2011-10-10,2011-12-08
C13464,United Kingdom,27661.88000000006,1,2011-10-12,2011-10-12
C14214,United Kingdom,27549.149999999976,7,2011-03-07,2011-11-09
C16065,United Kingdom,27534.66000000039,1,2010-12-09,2010-12-09
C12530,Germany,27534.249999999996,5,2011-01-07,2011-10-11
C17481,United Kingdom,27530.880000000012,5,2011-09-07,2011-12-06
C12963,United Kingdom,27508.41999999999,9,2010-12-09,2011-12-01
C15415,United Kingdom,27494.880000000125,1,2011-01-30,2011-01-30
C15012,United Kingdom,27483.760000000282,2,2010-12-01,2011-10-17
C14383,United Kingdom,27483.750000000007,3,2011-06-29,2011-11-01
C15353,United Kingdom,27473.670000000307,2,2010-12-07,2011-03-30
C13310,United Kingdom,27469.01000000001,6,2011-01-19,2011-12-01
C12488,France,27462.28000000003,3,2011-09-25,2011-11-30
C14561,United Kingdom,27405.92999999997,3,2011-06-08,2011-09-25
C15933,United Kingdom,27400.150000000045,3,2011-09-14,2011-11-18
C16795,United Kingdom,27382.08,1,2010-12-09,2010-12-09
C13155,United Kingdom,27377.26000000003,4,2010-12-06,2011-11-06
C12545,Spain,27312.94000000004,2,2011-03-25,2011-09-25
C15095,United Kingdom,27307.87999999997,5,2011-05-20,2011-08-28
C18093,United Kingdom,27289.92000000002,5,2011-02-10,2011-09-07
C13655,United Kingdom,27282.85000000004,2,2011-04-12,2011-08-17
C13989,United Kingdom,27272.789999999975,2,2011-04-14,2011-10-05
C14584,United Kingdom,27254.319999999927,5,2011-05-25,2011-06-23
C15807,United Kingdom,27203.099999999937,3,2011-09-23,2011-10-20
C16036,United Kingdom,27164.38999999994,2,2011-03-21,2011-09-13
C17290,United Kingdom,27148.880000000023,2,2011-11-23,2011-12-06
C15025,United Kingdom,27144.720000000925,1,2011-11-06,2011-11-06
C16229,United Kingdom,27132.39999999986,2,2011-05-11,2011-09-13
C15240,United Kingdom,27063.469999999994,7,2010-12-03,2011-10-26
C15730,United Kingdom,26998.369999999974,4,2011-05-17,2011-10-05
C18168,United Kingdom,26983.029999999977,9,2010-12-02,2011-06-16
C17133,United Kingdom,26957.32,7,2011-03-18,2011-11-24
C14665,United Kingdom,26948.120000000054,7,2011-02-02,2011-10-10
C17914,United Kingdom,26914.400000000263,1,2011-12-06,2011-12-06
C15870,United Kingdom,26910.840000000113,1,2011-11-07,2011-11-07
C14102,United Kingdom,26896.870000000017,8,2011-10-26,2011-12-04
C14913,United Kingdom,26772.18999999996,4,2010-12-15,2011-11-04
C16706,United Kingdom,26763.980000000378,3,2011-08-17,2011-11-02
C16031,United Kingdom,26761.480000000003,2,2011-04-06,2011-09-08
C13107,United Kingdom,26758.639999999992,5,2011-01-10,2011-10-26
C17507,United Kingdom,26721.060000000125,2,2011-02-03,2011-03-23
C13995,United Kingdom,26696.699999999997,6,2011-04-08,2011-11-24
C16434,United Kingdom,26678.340000000004,7,2011-02-13,2011-11-10
C17829,United Arab Emirates,26677.20000000005,1,2011-02-14,2011-02-14
C15985,United Kingdom,26612.059999999983,3,2011-04-17,2011-08-08
C14869,United Kingdom,26583.939999999988,3,2011-08-28,2011-12-06
C13667,United Kingdom,26536.740000001053,1,2011-07-13,2011-07-13
C16807,United Kingdom,26468.859999999928,3,2011-03-14,2011-07-20
C16295,United Kingdom,26377.829999999976,4,2011-10-06,2011-11-30
C13455,United Kingdom,26373.409999999945,4,2010-12-08,2011-11-15
C15596,United Kingdom,26335.669999999995,9,2010-12-09,2011-08-31
C16638,United Kingdom,26304.550000000072,11,2010-12-06,2011-11-17
C16127,United Kingdom,26249.999999999745,1,2011-10-31,2011-10-31
C12815,Poland,26245.759999999984,2,2011-05-25,2011-07-15
